hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date_month_num,arrival_date,total_nights,total_guests,lead_time_bucket,estimated_revenue,revenue_at_risk,cancellation_status,has_deposit
Resort Hotel,1,72,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Canceled,2015-06-29,7,2015-07-03,2,2.0,31-90 days,147.6,147.6,Canceled,No
Resort Hotel,1,63,2015,July,27,3,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,0.0,0,Transient,117.0,0,1,Canceled,2015-05-13,7,2015-07-03,7,2.0,31-90 days,819.0,819.0,Canceled,No
Resort Hotel,0,63,2015,July,27,3,2,5,3,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,105.0,0.0,0,Transient,196.54,0,1,Check-Out,2015-07-10,7,2015-07-03,7,3.0,31-90 days,1375.78,0.0,Not Canceled,No
Resort Hotel,0,101,2015,July,27,3,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,99.3,1,2,Check-Out,2015-07-10,7,2015-07-03,7,3.0,90+ days,695.1,0.0,Not Canceled,No
Resort Hotel,0,102,2015,July,27,3,2,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,90.95,0,0,Check-Out,2015-07-10,7,2015-07-03,7,2.0,90+ days,636.65,0.0,Not Canceled,No
Resort Hotel,0,4,2015,July,27,4,2,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,0.0,0,Transient,92.67,0,1,Check-Out,2015-07-07,7,2015-07-04,3,2.0,0-7 days,278.01,0.0,Not Canceled,No
Resort Hotel,0,98,2015,July,27,4,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,71.55,1,0,Check-Out,2015-07-07,7,2015-07-04,3,2.0,90+ days,214.64999999999998,0.0,Not Canceled,No
Resort Hotel,0,92,2015,July,27,4,2,4,1,2.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,96.49,0,2,Check-Out,2015-07-10,7,2015-07-04,6,3.0,90+ days,578.9399999999999,0.0,Not Canceled,No
Resort Hotel,0,95,2015,July,27,4,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,85.8,1,2,Check-Out,2015-07-10,7,2015-07-04,6,2.0,90+ days,514.8,0.0,Not Canceled,No
Resort Hotel,0,102,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,96.3,0,1,Check-Out,2015-07-11,7,2015-07-04,7,2.0,90+ days,674.1,0.0,Not Canceled,No
Resort Hotel,1,26,2015,July,27,4,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,163.0,0,0,Canceled,2015-06-09,7,2015-07-04,7,4.0,8-30 days,1141.0,1141.0,Canceled,No
Resort Hotel,1,73,2015,July,27,4,2,5,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,172.0,0,1,Canceled,2015-05-20,7,2015-07-04,7,3.0,31-90 days,1204.0,1204.0,Canceled,No
Resort Hotel,1,102,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,110.7,0,1,Canceled,2015-04-22,7,2015-07-04,7,2.0,90+ days,774.9,774.9,Canceled,No
Resort Hotel,0,115,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient,58.95,0,1,Check-Out,2015-07-11,7,2015-07-04,7,2.0,90+ days,412.65000000000003,0.0,Not Canceled,No
Resort Hotel,0,102,2015,July,27,4,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,2,Check-Out,2015-07-11,7,2015-07-04,7,3.0,90+ days,516.6,0.0,Not Canceled,No
Resort Hotel,0,86,2015,July,27,4,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,2,Check-Out,2015-07-11,7,2015-07-04,7,2.0,31-90 days,679.0,0.0,Not Canceled,No
Resort Hotel,0,78,2015,July,27,4,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0.0,0,Transient,139.0,0,2,Check-Out,2015-07-11,7,2015-07-04,7,3.0,31-90 days,973.0,0.0,Not Canceled,No
Resort Hotel,0,52,2015,July,27,4,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,0.0,0,Transient,67.24,0,0,Check-Out,2015-07-11,7,2015-07-04,7,2.0,31-90 days,470.67999999999995,0.0,Not Canceled,No
Resort Hotel,0,29,2015,July,27,4,2,6,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,116.5,0,1,Check-Out,2015-07-12,7,2015-07-04,8,3.0,8-30 days,932.0,0.0,Not Canceled,No
Resort Hotel,1,101,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,96.3,0,1,Canceled,2015-05-12,7,2015-07-04,8,2.0,90+ days,770.4,770.4,Canceled,No
Resort Hotel,0,109,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,123.0,0,1,Check-Out,2015-07-12,7,2015-07-04,8,2.0,90+ days,984.0,0.0,Not Canceled,No
Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,71.55,0,1,Check-Out,2015-07-14,7,2015-07-04,10,2.0,90+ days,715.5,0.0,Not Canceled,No
Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,71.55,0,1,Check-Out,2015-07-14,7,2015-07-04,10,2.0,90+ days,715.5,0.0,Not Canceled,No
Resort Hotel,0,79,2015,July,27,4,4,6,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0.0,0,Transient,149.0,0,1,Check-Out,2015-07-14,7,2015-07-04,10,3.0,31-90 days,1490.0,0.0,Not Canceled,No
Resort Hotel,0,2,2015,July,27,4,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240.0,0.0,0,Transient,163.0,1,0,Check-Out,2015-07-05,7,2015-07-04,1,4.0,0-7 days,163.0,0.0,Not Canceled,No
Resort Hotel,0,30,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8.0,0.0,0,Contract,79.5,0,0,Check-Out,2015-07-05,7,2015-07-04,1,2.0,8-30 days,79.5,0.0,Not Canceled,No
Resort Hotel,1,51,2015,July,27,4,0,1,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,105.0,0,0,Canceled,2015-05-29,7,2015-07-04,1,1.0,31-90 days,105.0,105.0,Canceled,No
Resort Hotel,1,36,2015,July,27,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250.0,0.0,0,Transient,123.0,0,0,No-Show,2015-07-04,7,2015-07-04,1,1.0,31-90 days,123.0,123.0,Canceled,No
Resort Hotel,1,73,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,2,Canceled,2015-05-13,7,2015-07-04,1,2.0,31-90 days,73.8,73.8,Canceled,No
Resort Hotel,1,33,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,113.0,0,0,Canceled,2015-06-16,7,2015-07-04,1,2.0,31-90 days,113.0,113.0,Canceled,No
Resort Hotel,0,32,2015,July,27,4,0,1,4,0.0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,2015-07-05,7,2015-07-04,1,4.0,31-90 days,0.0,0.0,Not Canceled,No
Resort Hotel,0,8,2015,July,27,4,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-05,7,2015-07-04,1,2.0,8-30 days,123.0,0.0,Not Canceled,No
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,1,1,Check-Out,2015-07-06,7,2015-07-04,2,2.0,90+ days,147.6,0.0,Not Canceled,No
Resort Hotel,0,1,2015,July,27,4,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,114.5,0,0,Check-Out,2015-07-06,7,2015-07-04,2,2.0,0-7 days,229.0,0.0,Not Canceled,No
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,0,2,Check-Out,2015-07-06,7,2015-07-04,2,2.0,90+ days,147.6,0.0,Not Canceled,No
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,0,1,Check-Out,2015-07-06,7,2015-07-04,2,2.0,90+ days,147.6,0.0,Not Canceled,No
Resort Hotel,0,9,2015,July,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,88.2,0,1,Check-Out,2015-07-06,7,2015-07-05,1,2.0,8-30 days,88.2,0.0,Not Canceled,No
Resort Hotel,1,5,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,0,Canceled,2015-07-01,7,2015-07-05,1,2.0,0-7 days,97.0,97.0,Canceled,No
Resort Hotel,0,0,2015,July,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306.0,0.0,0,Transient,85.1,0,0,Check-Out,2015-07-06,7,2015-07-05,1,2.0,0-7 days,85.1,0.0,Not Canceled,No
Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,0.0,0,Transient,89.0,0,0,Check-Out,2015-07-06,7,2015-07-05,1,1.0,8-30 days,89.0,0.0,Not Canceled,No
Resort Hotel,0,2,2015,July,28,5,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,80.1,0,0,Check-Out,2015-07-06,7,2015-07-05,1,1.0,0-7 days,80.1,0.0,Not Canceled,No
Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,98.0,0,0,Check-Out,2015-07-06,7,2015-07-05,1,2.0,0-7 days,98.0,0.0,Not Canceled,No
Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,0.0,0,Transient,101.0,1,0,Check-Out,2015-07-06,7,2015-07-05,1,1.0,8-30 days,101.0,0.0,Not Canceled,No
Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0.0,0.0,0,Transient,167.0,0,1,Check-Out,2015-07-06,7,2015-07-05,1,2.0,0-7 days,167.0,0.0,Not Canceled,No
Resort Hotel,0,44,2015,July,28,5,2,0,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,0.0,0,Transient,225.0,2,0,Check-Out,2015-07-07,7,2015-07-05,2,3.0,31-90 days,450.0,0.0,Not Canceled,No
Resort Hotel,0,80,2015,July,28,5,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0.0,0,Transient,97.0,1,0,Check-Out,2015-07-07,7,2015-07-05,2,2.0,31-90 days,194.0,0.0,Not Canceled,No
Resort Hotel,0,97,2015,July,28,5,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,87.3,0,2,Check-Out,2015-07-09,7,2015-07-05,4,2.0,90+ days,349.2,0.0,Not Canceled,No
Resort Hotel,0,109,2015,July,28,5,2,3,2,1.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241.0,0.0,0,Transient,85.59,1,2,Check-Out,2015-07-10,7,2015-07-05,5,3.0,90+ days,427.95000000000005,0.0,Not Canceled,No
Resort Hotel,0,30,2015,July,28,5,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-10,7,2015-07-05,5,2.0,8-30 days,615.0,0.0,Not Canceled,No
Resort Hotel,0,64,2015,July,28,5,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,107.0,0,0,Check-Out,2015-07-10,7,2015-07-05,5,2.0,31-90 days,535.0,0.0,Not Canceled,No
Resort Hotel,0,39,2015,July,28,5,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,163.0,0,0,Check-Out,2015-07-11,7,2015-07-05,6,2.0,31-90 days,978.0,0.0,Not Canceled,No
Resort Hotel,0,90,2015,July,28,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,82.0,0,0,Check-Out,2015-07-11,7,2015-07-05,6,2.0,31-90 days,492.0,0.0,Not Canceled,No
Resort Hotel,1,34,2015,July,28,5,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,163.0,0,0,Canceled,2015-06-17,7,2015-07-05,6,4.0,31-90 days,978.0,978.0,Canceled,No
Resort Hotel,1,93,2015,July,28,5,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0.0,0,Transient,105.5,0,0,Canceled,2015-05-01,7,2015-07-05,7,2.0,90+ days,738.5,738.5,Canceled,No
Resort Hotel,0,97,2015,July,28,5,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient,164.2,1,1,Check-Out,2015-07-12,7,2015-07-05,7,4.0,90+ days,1149.3999999999999,0.0,Not Canceled,No
Resort Hotel,0,29,2015,July,28,5,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,97.29,0,1,Check-Out,2015-07-12,7,2015-07-05,7,2.0,8-30 days,681.0300000000001,0.0,Not Canceled,No
Resort Hotel,1,101,2015,July,28,5,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,114.0,0,1,Canceled,2015-03-30,7,2015-07-05,7,2.0,90+ days,798.0,798.0,Canceled,No
Resort Hotel,0,27,2015,July,28,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,0.0,0,Transient,98.4,0,0,Check-Out,2015-07-12,7,2015-07-05,7,2.0,8-30 days,688.8000000000001,0.0,Not Canceled,No
Resort Hotel,0,8,2015,July,28,5,4,5,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,0.0,0,Transient,175.0,1,1,Check-Out,2015-07-14,7,2015-07-05,9,4.0,8-30 days,1575.0,0.0,Not Canceled,No
Resort Hotel,0,82,2015,July,28,5,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0.0,0,Transient,63.6,1,2,Check-Out,2015-07-15,7,2015-07-05,10,2.0,31-90 days,636.0,0.0,Not Canceled,No
Resort Hotel,0,94,2015,July,28,5,4,6,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0.0,0.0,0,Transient,124.45,1,1,Check-Out,2015-07-15,7,2015-07-05,10,3.0,90+ days,1244.5,0.0,Not Canceled,No
Resort Hotel,0,110,2015,July,28,5,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,110.7,0,0,Check-Out,2015-07-16,7,2015-07-05,11,2.0,90+ days,1217.7,0.0,Not Canceled,No
Resort Hotel,0,96,2015,July,28,5,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,74.07,0,0,Check-Out,2015-07-19,7,2015-07-05,14,1.0,90+ days,1036.98,0.0,Not Canceled,No
Resort Hotel,0,79,2015,July,28,5,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,134.1,0,0,Check-Out,2015-07-19,7,2015-07-05,14,2.0,31-90 days,1877.3999999999999,0.0,Not Canceled,No
Resort Hotel,0,115,2015,July,28,6,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,0.0,0,Transient,167.0,0,0,Check-Out,2015-07-11,7,2015-07-06,5,4.0,90+ days,835.0,0.0,Not Canceled,No
Resort Hotel,0,111,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,123.0,0,2,Check-Out,2015-07-10,7,2015-07-06,4,2.0,90+ days,492.0,0.0,Not Canceled,No
Resort Hotel,0,51,2015,July,28,6,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0.0,0,Transient,117.81,1,2,Check-Out,2015-07-10,7,2015-07-06,4,2.0,31-90 days,471.24,0.0,Not Canceled,No
Resort Hotel,0,94,2015,July,28,6,1,3,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,0.0,0,Transient,171.32,0,1,Check-Out,2015-07-10,7,2015-07-06,4,3.0,90+ days,685.28,0.0,Not Canceled,No
Resort Hotel,0,81,2015,July,28,6,1,3,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0.0,0,Transient,210.0,1,0,Check-Out,2015-07-10,7,2015-07-06,4,4.0,31-90 days,840.0,0.0,Not Canceled,No
Resort Hotel,0,84,2015,July,28,6,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240.0,0.0,0,Transient,97.0,0,2,Check-Out,2015-07-10,7,2015-07-06,4,3.0,31-90 days,388.0,0.0,Not Canceled,No
Resort Hotel,0,51,2015,July,28,6,1,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0.0,0,Transient,117.81,0,2,Check-Out,2015-07-10,7,2015-07-06,4,3.0,31-90 days,471.24,0.0,Not Canceled,No
Resort Hotel,0,2,2015,July,28,6,1,0,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0.0,0.0,0,Transient,131.0,0,0,Check-Out,2015-07-07,7,2015-07-06,1,3.0,0-7 days,131.0,0.0,Not Canceled,No
Resort Hotel,0,7,2015,July,28,6,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,98.0,0,2,Check-Out,2015-07-08,7,2015-07-06,2,2.0,0-7 days,196.0,0.0,Not Canceled,No
Resort Hotel,0,98,2015,July,28,6,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,0.0,0,Transient,87.3,1,1,Check-Out,2015-07-08,7,2015-07-06,2,2.0,90+ days,174.6,0.0,Not Canceled,No
Resort Hotel,0,95,2015,July,28,6,1,2,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,1,Check-Out,2015-07-09,7,2015-07-06,3,2.0,90+ days,291.0,0.0,Not Canceled,No
Resort Hotel,1,48,2015,July,28,6,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,167.0,0,0,Canceled,2015-06-03,7,2015-07-06,4,2.0,31-90 days,668.0,668.0,Canceled,No
Resort Hotel,0,66,2015,July,28,6,1,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175.0,0.0,0,Transient,91.5,0,0,Check-Out,2015-07-10,7,2015-07-06,4,2.0,31-90 days,366.0,0.0,Not Canceled,No
Resort Hotel,0,104,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Check-Out,2015-07-10,7,2015-07-06,4,2.0,90+ days,295.2,0.0,Not Canceled,No
Resort Hotel,0,28,2015,July,28,6,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-11,7,2015-07-06,5,2.0,8-30 days,615.0,0.0,Not Canceled,No
Resort Hotel,0,34,2015,July,28,6,1,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,175.0,1,0,Check-Out,2015-07-11,7,2015-07-06,5,2.0,31-90 days,875.0,0.0,Not Canceled,No
Resort Hotel,0,98,2015,July,28,6,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,117.8,1,1,Check-Out,2015-07-12,7,2015-07-06,6,2.0,90+ days,706.8,0.0,Not Canceled,No
Resort Hotel,0,104,2015,July,28,6,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,117.63,0,0,Check-Out,2015-07-12,7,2015-07-06,6,2.0,90+ days,705.78,0.0,Not Canceled,No
Resort Hotel,0,68,2015,July,28,6,2,5,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,185.0,0,0,Check-Out,2015-07-13,7,2015-07-06,7,4.0,31-90 days,1295.0,0.0,Not Canceled,No
Resort Hotel,1,86,2015,July,28,6,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0.0,0,Transient,71.0,0,1,Canceled,2015-06-26,7,2015-07-06,7,1.0,31-90 days,497.0,497.0,Canceled,No
Resort Hotel,0,258,2015,July,28,6,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0.0,0,Contract,47.25,0,0,Check-Out,2015-07-13,7,2015-07-06,7,2.0,90+ days,330.75,0.0,Not Canceled,No
Resort Hotel,0,111,2015,July,28,6,3,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,151.0,0,1,Check-Out,2015-07-14,7,2015-07-06,8,2.0,90+ days,1208.0,0.0,Not Canceled,No
Resort Hotel,1,94,2015,July,28,6,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,87.3,0,0,Canceled,2015-05-14,7,2015-07-06,10,2.0,90+ days,873.0,873.0,Canceled,No
Resort Hotel,0,112,2015,July,28,6,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,120.6,0,1,Check-Out,2015-07-16,7,2015-07-06,10,2.0,90+ days,1206.0,0.0,Not Canceled,No
Resort Hotel,0,100,2015,July,28,6,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241.0,0.0,0,Transient,63.86,0,1,Check-Out,2015-07-16,7,2015-07-06,10,2.0,90+ days,638.6,0.0,Not Canceled,No
Resort Hotel,0,33,2015,July,28,6,3,7,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250.0,0.0,0,Transient,157.1,0,1,Check-Out,2015-07-16,7,2015-07-06,10,2.0,31-90 days,1571.0,0.0,Not Canceled,No
Resort Hotel,0,97,2015,July,28,6,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Contract,91.37,0,2,Check-Out,2015-07-16,7,2015-07-06,10,2.0,90+ days,913.7,0.0,Not Canceled,No
Resort Hotel,0,80,2015,July,28,6,3,8,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,73.0,0,0,Check-Out,2015-07-17,7,2015-07-06,11,1.0,31-90 days,803.0,0.0,Not Canceled,No
Resort Hotel,0,90,2015,July,28,6,4,10,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Contract,110.7,0,0,Check-Out,2015-07-20,7,2015-07-06,14,2.0,31-90 days,1549.8,0.0,Not Canceled,No
Resort Hotel,0,111,2015,July,28,6,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,93.6,0,0,Check-Out,2015-07-20,7,2015-07-06,14,2.0,90+ days,1310.3999999999999,0.0,Not Canceled,No
Resort Hotel,0,65,2015,July,28,6,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127.0,0.0,0,Transient,83.5,0,0,Check-Out,2015-07-13,7,2015-07-06,7,2.0,31-90 days,584.5,0.0,Not Canceled,No
Resort Hotel,1,67,2015,July,28,7,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Canceled,2015-05-07,7,2015-07-07,2,2.0,31-90 days,147.6,147.6,Canceled,No
